District,LAC,booth_id,Polling Station Name,Filename
KOLLAM,ERAVIPURAM,89,"Govt. Boys L. P. S., Kolloor vila. (South portion)",S11A125P89.pdf
KOLLAM,ERAVIPURAM,90,"Govt. Boys L. P. S., Kolloor vila. (Middle portion)",S11A125P90.pdf
KOLLAM,ERAVIPURAM,91,"Govt. Boys L. P. S., Kolloor vila. (North portion)",S11A125P91.pdf
KOLLAM,ERAVIPURAM,92,"The Citadel English Medium Primary School, Eravipuram(Main building south portion)",S11A125P92.pdf
KOLLAM,ERAVIPURAM,93,"The Citadel English Medium Primary School, Eravipuram(Main building East portion) ",S11A125P93.pdf
KOLLAM,ERAVIPURAM,94,"K.M.J Central School, Vadakkevila( Western portion of the Southern building)",S11A125P94.pdf
KOLLAM,ERAVIPURAM,95,"Govt. L. P.G. S., Kolloorvila (Western portion of New Bldg.)",S11A125P95.pdf
KOLLAM,ERAVIPURAM,96,"Govt. L. P.G. S., Kolloorvila (East Portion of New Building )",S11A125P96.pdf
KOLLAM,ERAVIPURAM,97,"K.M.J Central School, Vadakkevila( Eastern portion of the Southern building)",S11A125P97.pdf
KOLLAM,ERAVIPURAM,98,"Govt.V. H.S. S., Eravipuram (Southern Portion near stage.)",S11A125P98.pdf
KOLLAM,ERAVIPURAM,99,"Govt.V. H.S. S., Eravipuram (Western portion of the new Bldg.)",S11A125P99.pdf
KOLLAM,ERAVIPURAM,100,"Govt.V.H.S.S Ervipuram,(Middle portion of the main building)",S11A125P100.pdf
KOLLAM,ERAVIPURAM,101,"Govt.V. H.S. S., Eravipuram (East portion of Middle Bldg.)",S11A125P101.pdf
KOLLAM,ERAVIPURAM,102,GHSS Eravipuram Main Building West Portion,S11A125P102.pdf
KOLLAM,ERAVIPURAM,103,"Govt. L. P. S., Valathungal. (Western portion of Southern Bldg.)",S11A125P103.pdf
KOLLAM,ERAVIPURAM,104,Govt.LPS Valathumgal (West portion of the north building),S11A125P104.pdf
KOLLAM,ERAVIPURAM,105,"Govt. L. P. S., Valathungal. (Eastern portion of South Bldg.)",S11A125P105.pdf
KOLLAM,ERAVIPURAM,106,"Govt. L. P. S., Valathungal. (East Portion of North Bldg)",S11A125P106.pdf
KOLLAM,ERAVIPURAM,107,"Govt.V. H. S.S., Valathungal (Eastern portion of Northern Bldg.)",S11A125P107.pdf
KOLLAM,ERAVIPURAM,108,GVHSS Valathungal VHS Building Northern Portion,S11A125P108.pdf
KOLLAM,ERAVIPURAM,109,"Govt.V. H.S. S., Valathungal (West portion of Northern Bldg.)",S11A125P109.pdf
KOLLAM,ERAVIPURAM,110,"Govt. V. H. S.S., Valathungal (V.H.S Building middle portion)",S11A125P110.pdf
KOLLAM,ERAVIPURAM,111,"Govt. V. H. S.S., Valathungal (Central portion of North Bldg.)",S11A125P111.pdf
KOLLAM,ERAVIPURAM,112,"Govt.HSS,Valathumgal(central portion of the ground floor of north building)",S11A125P112.pdf
KOLLAM,ERAVIPURAM,113,"Govt.HSS,Valathumgal (South portion of the north east building)",S11A125P113.pdf
KOLLAM,ERAVIPURAM,114,"Govt. H.S.S, Valathungal. (North portion of North east Bldg.)",S11A125P114.pdf
KOLLAM,ERAVIPURAM,115,GHSS Valathungal(South building west portion),S11A125P115.pdf
KOLLAM,ERAVIPURAM,116,Govt.HSS.Valathumgal (north portion east building),S11A125P116.pdf
KOLLAM,ERAVIPURAM,117,"Community Hall, Akkolil",S11A125P117.pdf
KOLLAM,ERAVIPURAM,118,Govt.HSS.Valathumgal (south portion east building),S11A125P118.pdf
KOLLAM,ERAVIPURAM,119,"St. Johns High School, Eravipuram (North portion of Eastern Bldg.)",S11A125P119.pdf
KOLLAM,ERAVIPURAM,120,"St:Johns HS ,Eravipuram (Middle portion of the Northern Building)",S11A125P120.pdf
KOLLAM,ERAVIPURAM,121,"St.Johns HS,Eravipuram, (South portion of the east building)",S11A125P121.pdf
KOLLAM,ERAVIPURAM,122,"St:Johns HS ,Eravipuram (Middle portion of the Western Building)",S11A125P122.pdf
KOLLAM,ERAVIPURAM,123,"C. V. M. L. P. S., Thanni (Northern Bldg east portion)",S11A125P123.pdf
KOLLAM,ERAVIPURAM,124,"C. V. M. L. P. S., Thanni (West portion of Northern Bldg.)",S11A125P124.pdf
KOLLAM,ERAVIPURAM,125,"C.V.M. LPS, Thanni (South portion new building)",S11A125P125.pdf
KOLLAM,ERAVIPURAM,126,"L. P. S., Vazhappally ( Middle portion)",S11A125P126.pdf
KOLLAM,ERAVIPURAM,127,"Nethaji memorial library, Umayanalloor",S11A125P127.pdf
KOLLAM,ERAVIPURAM,128,"L. P. S., Vazhappally (Northern portion of Eastern Bldg.)",S11A125P128.pdf
KOLLAM,ERAVIPURAM,129,"MES English Medium UPS (South building, West Portion)",S11A125P129.pdf
KOLLAM,ERAVIPURAM,130,"MES English Medium UPS (South building, East Portion)",S11A125P130.pdf
KOLLAM,ERAVIPURAM,131,N.S.S College Kottiyam (Old block East portion),S11A125P131.pdf
KOLLAM,ERAVIPURAM,132,"Rose Dale School, Umayanalloor (North Side of the Western Building)",S11A125P132.pdf
KOLLAM,ERAVIPURAM,133,"Rose Dale School, Umayanalloor (North Side of the Eastern Building)",S11A125P133.pdf
KOLLAM,ERAVIPURAM,134,Sothern Cashew Co. Kunnuvila (South Portion of West Building),S11A125P134.pdf
KOLLAM,ERAVIPURAM,135,Sothern Cashew Co. Kunnuvila (North Portion of West Building),S11A125P135.pdf
KOLLAM,ERAVIPURAM,136,"Neon Cashew processing Centre, kunnuvila",S11A125P136.pdf
KOLLAM,ERAVIPURAM,137,"Panchayath Nursery School, Umayanalloor (Southern portion)",S11A125P137.pdf
KOLLAM,ERAVIPURAM,138,"Sree Shanmugha Vilasam Granthashala, Umayanalloor",S11A125P138.pdf
KOLLAM,ERAVIPURAM,139,"Govt. New L. P.S., Eravipuram, Koottikkada (Middle portion of northern building",S11A125P139.pdf
KOLLAM,ERAVIPURAM,140,"Govt. New L. P.S., Eravipuram, Koottikkada(North West Portion of main Building)",S11A125P140.pdf
KOLLAM,ERAVIPURAM,141,"Sarada Vilasini Vayanasala, Venpalakkara. (Seminar Hall)",S11A125P141.pdf
KOLLAM,ERAVIPURAM,142,"L. P.S., Kanicherry ( Middle portion of Northern Bldg.)",S11A125P142.pdf
KOLLAM,ERAVIPURAM,143,LPS Kanichery (Eastern Portion of south building),S11A125P143.pdf
KOLLAM,ERAVIPURAM,144,"L. P.S., Kanicherry ( Western portion Southern Bldg.)",S11A125P144.pdf
KOLLAM,ERAVIPURAM,145,"Chetti mahasabha Mandhiram, Peedikamukku",S11A125P145.pdf
KOLLAM,ERAVIPURAM,146,"Govt. Model L.P.S., Sastham Coil (North portion of Eastern Bldg.)",S11A125P146.pdf
KOLLAM,ERAVIPURAM,147,"Govt.Model, LPS, Sasthamcovil, (West portion of main building)",S11A125P147.pdf
KOLLAM,ERAVIPURAM,148,"H. S.S, Mayyanad ( Middle portion of North Bldg.)",S11A125P148.pdf
KOLLAM,ERAVIPURAM,149,"H. S.S, Mayyanad (Eastern portion of main Bldg.)",S11A125P149.pdf
KOLLAM,ERAVIPURAM,150,Govt.HS Vellamanal(Northern portion of the Main building),S11A125P150.pdf
KOLLAM,ERAVIPURAM,151,"Govt.HS Vellamanal, (South portion of the northern building, C.Kesavan block)",S11A125P151.pdf
KOLLAM,ERAVIPURAM,152,"Govt. H.S.,Vellamanal (South side  of the North-Central building)",S11A125P152.pdf
KOLLAM,ERAVIPURAM,153,"L. P. S., Alummoodu (Western portion of Western Bldg.)",S11A125P153.pdf
KOLLAM,ERAVIPURAM,154,"L. P. S., Alummoodu (Eastern portion of Western Bldg.)",S11A125P154.pdf
KOLLAM,ERAVIPURAM,155,"LPS,Alummoodu, (Middle portion western building)",S11A125P155.pdf
KOLLAM,ERAVIPURAM,156,"St. Mary's L.P.S., Pullichira (North Portion)",S11A125P156.pdf
KOLLAM,ERAVIPURAM,157,"Kerala State Center for Advanced Printing & Training, Kakottumoola.",S11A125P157.pdf
KOLLAM,ERAVIPURAM,158,"Govt. Model U.P.S, Kakkottumoola(East side of the southernbuilding)",S11A125P158.pdf
KOLLAM,ERAVIPURAM,159,"Govt. Model U.P.S, Kakkottumoola(South side the new building)",S11A125P159.pdf
KOLLAM,CHATHANNUR,1,"Muslim U. P. S., Thazhuthala (South Bldg.)",S11A126P1.pdf
KOLLAM,CHATHANNUR,2,"Muslim U. P. S., Thazhuthala ( Western portion of Northern Bldg.)",S11A126P2.pdf
KOLLAM,CHATHANNUR,3,"Muslim U. P. S., Thazhuthala ( Eastern portion of North Bldg.)",S11A126P3.pdf
KOLLAM,CHATHANNUR,4,"Muslim U. P. S., Thazhuthala ( Eastern portion of South Bldg.)",S11A126P4.pdf
KOLLAM,CHATHANNUR,5,St. George Church Traininig Hall,S11A126P5.pdf
KOLLAM,CHATHANNUR,6,Panchayath U. P. S.Mylakkadu (Western portion),S11A126P6.pdf
KOLLAM,CHATHANNUR,7,"Panchayath U. P. S., Mylakkadu (Middle)",S11A126P7.pdf
KOLLAM,CHATHANNUR,8,Panchayath U. P. S.Mylakkadu (Eastern portion),S11A126P8.pdf
KOLLAM,CHATHANNUR,9,"Govt. L. P. S., Mylakkadu ( Western portion)",S11A126P9.pdf
KOLLAM,CHATHANNUR,10,"Govt. L. P. S., Mylakkadu (Eastern portion)",S11A126P10.pdf
KOLLAM,CHATHANNUR,11,"Grama Panchayath Office, Adichanalloor, Sisuvihar Building",S11A126P11.pdf
KOLLAM,CHATHANNUR,12,"SNDP Sakha Mandiram, Adichanalloor",S11A126P12.pdf
KOLLAM,CHATHANNUR,13,"Govt. U. P. S., Adichanalloor (Main Building Middile Portion)",S11A126P13.pdf
KOLLAM,CHATHANNUR,14,"Panchayath H. S., Adichanalloor (Main Building Northern Portion)",S11A126P14.pdf
KOLLAM,CHATHANNUR,15,"Panchayath H. S., Adichanalloor ( Eastern portion)",S11A126P15.pdf
KOLLAM,CHATHANNUR,16,Nehru Memorial H.S.S (Northern portion of Western Bldg.),S11A126P16.pdf
KOLLAM,CHATHANNUR,17,"Panchayath H. S., Adichanalloor ( Eastern portion)",S11A126P17.pdf
KOLLAM,CHATHANNUR,18,Nehru Memorial H.S.S (Southern Portion of West Bldg),S11A126P18.pdf
KOLLAM,CHATHANNUR,19,"Govt. L. P. S., Kaithakuzhy ( Western position)",S11A126P19.pdf
KOLLAM,CHATHANNUR,20,"Govt. L. P. S., Kaithakuzhy ( Eastern portion)",S11A126P20.pdf
KOLLAM,CHATHANNUR,21,"C. F. T. T. I., Kottiyam (Northern position)",S11A126P21.pdf
KOLLAM,CHATHANNUR,22,"C. F. T. T. I., Kottiyam (Western portion)",S11A126P22.pdf
KOLLAM,CHATHANNUR,23,"C. F. T. T. I., Kottiyam (Eastern portion)",S11A126P23.pdf
KOLLAM,CHATHANNUR,24,"S. M. H. S., Kottara (Northern Portion)",S11A126P24.pdf
KOLLAM,CHATHANNUR,25,"S. M. H. S., Kottara (Southern Portion)",S11A126P25.pdf
KOLLAM,CHATHANNUR,26,"Govt. L. P. S., Kottara.",S11A126P26.pdf
KOLLAM,CHATHANNUR,27,"Govt. H.S.Pooyappally, (main building north row middle portion)",S11A126P27.pdf
KOLLAM,CHATHANNUR,28,"Govt. H.S.Pooyappally, (main building west row middle portion)",S11A126P28.pdf
KOLLAM,CHATHANNUR,29,"Govt. H.S.Pooyappally, (main building middle portion)",S11A126P29.pdf
KOLLAM,CHATHANNUR,30,L. P. S. Kozhikodu (Northern Portion),S11A126P30.pdf
KOLLAM,CHATHANNUR,31,L. P. S. Kozhikodu (East Portion),S11A126P31.pdf
KOLLAM,CHATHANNUR,32,L. P. S. Kozhikodu (Southern Portion),S11A126P32.pdf
KOLLAM,CHATHANNUR,33,T.E.M.H.S Mylodu (New Building North western portion),S11A126P33.pdf
KOLLAM,CHATHANNUR,34,T.E.M.H.S Mylodu (New Building North  eastern portion),S11A126P34.pdf
KOLLAM,CHATHANNUR,35,"Welfare. L. P. S., Ottumala",S11A126P35.pdf
KOLLAM,CHATHANNUR,36,"S. N. V. U. P. S., Maruthamanpally",S11A126P36.pdf
KOLLAM,CHATHANNUR,37,"St.Thomas H.S, Punnacodu(Middle portion of the western building)",S11A126P37.pdf
KOLLAM,CHATHANNUR,38,"L. M. S. L. P. S., Chenkulam (Northern Portion)",S11A126P38.pdf
KOLLAM,CHATHANNUR,39,"L. M. S. L. P. S., Chenkulam (Southern Portion)",S11A126P39.pdf
KOLLAM,CHATHANNUR,40,"St. George Nursery School, Chemkulam (East Portion)",S11A126P40.pdf
KOLLAM,CHATHANNUR,41,"St. George Nursery School, Chemkulam ",S11A126P41.pdf
KOLLAM,CHATHANNUR,42,"Saint George U. P. S., Chathannur (Northern portion of New Bldg.)",S11A126P42.pdf
KOLLAM,CHATHANNUR,43,"Saint George U. P. S., Chathannur (Southernportion of New Bldg.)",S11A126P43.pdf
KOLLAM,CHATHANNUR,44,"N. S. S. H.S.S, Mampallikkunnam (Southern position of main Bldg.)",S11A126P44.pdf
KOLLAM,CHATHANNUR,45,"N. S. S. H.S.S, Mampallikkunnam ( Northern position of main Bldg.)",S11A126P45.pdf
KOLLAM,CHATHANNUR,46,Koippattu Primary School(Main Building -Western Portion),S11A126P46.pdf
KOLLAM,CHATHANNUR,47,"S. M. V. U. P. S., Chathannur (Eastern postion)",S11A126P47.pdf
KOLLAM,CHATHANNUR,48,"Govt. L. P. S., Chathannur (Southern portion of West Bldg.)",S11A126P48.pdf
KOLLAM,CHATHANNUR,49,"Govt. H. S., Chathannur ( Middle portion of the old building HS Block)",S11A126P49.pdf
KOLLAM,CHATHANNUR,50,"Govt. H. S., Chathannur ( Middle portion of the old building VHSE Block)",S11A126P50.pdf
KOLLAM,CHATHANNUR,51,"Govt. L. P. S., Edanadu (Western portion of New Building)",S11A126P51.pdf
KOLLAM,CHATHANNUR,52,"Govt. L. P. S., Edanadu ( Northern position)",S11A126P52.pdf
KOLLAM,CHATHANNUR,53,"Govt. L. P. S., Edanadu (Southern position)",S11A126P53.pdf
KOLLAM,CHATHANNUR,54,"K. K. P. M. U. P. S., Varinjam (Western portion of main Bldg.)",S11A126P54.pdf
KOLLAM,CHATHANNUR,55,"K. K. P. M. U. P. S., Varinjam (Eastern portion of main Bldg.)",S11A126P55.pdf
KOLLAM,CHATHANNUR,56,"L. M. S. L. P. S., (Northern portion of West Bldg.)",S11A126P56.pdf
KOLLAM,CHATHANNUR,57,"L. M. S. L. P. S., (Eastern portion of South Bldg.)",S11A126P57.pdf
KOLLAM,CHATHANNUR,58,"L. P. S., Meenadu (Northern portion of New Bldg.)",S11A126P58.pdf
KOLLAM,CHATHANNUR,59,"L. P. S., Meenadu (Southern Portion of New Building)",S11A126P59.pdf
KOLLAM,CHATHANNUR,60,Nethaji Smaraka Samskarika Nilayam Meenadu,S11A126P60.pdf
KOLLAM,CHATHANNUR,61,SN Central School Nedungolam(B Block East West Building of  West Portion),S11A126P61.pdf
KOLLAM,CHATHANNUR,62,"Govt.HS,Nedumgloam( west portion of north Building)",S11A126P62.pdf
KOLLAM,CHATHANNUR,63,Govt.H.S.Nedumgloam(East portion of  north building),S11A126P63.pdf
KOLLAM,CHATHANNUR,64,Govt.H.S.Nedumgloam North Building,S11A126P64.pdf
KOLLAM,CHATHANNUR,65,"Govt. H. S., Uliyanadu ( West portion of North Bldg.)",S11A126P65.pdf
KOLLAM,CHATHANNUR,66,Old Age Home Chirakkara,S11A126P66.pdf
KOLLAM,CHATHANNUR,67,"Govt. H. S., Uliyanadu ( middle portion of main Bldg.)",S11A126P67.pdf
KOLLAM,CHATHANNUR,68,"Govt. H. S., Uliyanadu (East portion of main Bldg.)",S11A126P68.pdf
KOLLAM,CHATHANNUR,69,SN Trust School Uliyanadu ,S11A126P69.pdf
KOLLAM,CHATHANNUR,70,Capex Cashew Factory ( West Bldg.),S11A126P70.pdf
KOLLAM,CHATHANNUR,71,Capex Cashew Factory (East Bldg.),S11A126P71.pdf
KOLLAM,CHATHANNUR,72,"Sisuvihar Bldg., Chirakkarathazham ( Northern portion)",S11A126P72.pdf
KOLLAM,CHATHANNUR,73,"Sisuvihar Bldg., Chirakkarathazham ( Southern portion)",S11A126P73.pdf
KOLLAM,CHATHANNUR,74,"Dr. Ramankutty Memmorial S C Library Arts & Sports Club, Ozhukupara",S11A126P74.pdf
KOLLAM,CHATHANNUR,75,S Y S UPS Polachira,S11A126P75.pdf
KOLLAM,CHATHANNUR,76,"Govt. H. S., Chirakkara (Northern portion of West Bldg.)",S11A126P76.pdf
KOLLAM,CHATHANNUR,77,"Govt. H. S., Chirakkara ( Southern portion of West Bldg.)",S11A126P77.pdf
KOLLAM,CHATHANNUR,78,"Govt.UPS,Kurumandal(North portion East building)",S11A126P78.pdf
KOLLAM,CHATHANNUR,79,"Govt.UPS,kurumandal,(South portion West building)",S11A126P79.pdf
KOLLAM,CHATHANNUR,80,"Govt.UPS,kurumandal,(North portion West end building)",S11A126P80.pdf
KOLLAM,CHATHANNUR,81,"Assistant Labour Office, Paravur",S11A126P81.pdf
KOLLAM,CHATHANNUR,82,"Govt. Welfare L. P. S, Punnamukku  (South portion of the Main building )",S11A126P82.pdf
KOLLAM,CHATHANNUR,83,"Govt. Welfare L. P. S, Punnamukku  (North portion of the main building)",S11A126P83.pdf
KOLLAM,CHATHANNUR,84,"Govt. LPS, Kottappuram (Southern Building, Middle Portion)",S11A126P84.pdf
KOLLAM,CHATHANNUR,85,"Govt. LPS, Kottappuram (Northern Building, Western Portion)",S11A126P85.pdf
KOLLAM,CHATHANNUR,86,"Govt. Girl's LPS, Kurumandal, (Northern Building)",S11A126P86.pdf
KOLLAM,CHATHANNUR,87,"Govt. Girl's LPS, Kurumandal,(Southern Building)",S11A126P87.pdf
KOLLAM,CHATHANNUR,88,P W D Rest House Pozhikkara,S11A126P88.pdf
KOLLAM,CHATHANNUR,89,"Kottappuram H S, (South  Portion of Tsunami Building)",S11A126P89.pdf
KOLLAM,CHATHANNUR,90,"Kottappuram HS,(North   Portion of Tsunami Building)",S11A126P90.pdf
KOLLAM,CHATHANNUR,91,"Ayiravally UPS,Kunayil, South Building East portion",S11A126P91.pdf
KOLLAM,CHATHANNUR,92,"Ayiravally UPS, koonayilSouth Building West portion",S11A126P92.pdf
KOLLAM,CHATHANNUR,93,"Govt. L. P. S., Koonayil ( Eastern portion of South Building)",S11A126P93.pdf
KOLLAM,CHATHANNUR,94,"Govt. L. P. S., Koonayil (North portion of East Building)",S11A126P94.pdf
KOLLAM,CHATHANNUR,95,"S. N. V. H. S., Kottappuram ( East portion of the West Bldg.)",S11A126P95.pdf
KOLLAM,CHATHANNUR,96,"S. N. V. H. S., Kottappuram (Southern portion of Ground floor of the main Bldg.)",S11A126P96.pdf
KOLLAM,CHATHANNUR,97,"S. N. V. H. S., Kottappuram (Western portion of Western Bldg.)",S11A126P97.pdf
KOLLAM,CHATHANNUR,98,"S. N. V. H. S., Kottappuram (Middle portion .)",S11A126P98.pdf
KOLLAM,CHATHANNUR,99,"Govt. U. P. S., Paravoor ( Southern portion of Eastern Bldg)",S11A126P99.pdf
KOLLAM,CHATHANNUR,100,"Govt. U. P. S., Paravoor ( Western portion of Southern Bldg.)",S11A126P100.pdf
KOLLAM,CHATHANNUR,101,"Govt. U. P. S., Paravoor (Middie  portion of North Building)",S11A126P101.pdf
KOLLAM,CHATHANNUR,102,"Govt. H. S.S, Paravoor ( Western portion of west building of HS Block)",S11A126P102.pdf
KOLLAM,CHATHANNUR,103,"Govt. H. S.S, Paravoor (  Eastern portion of west building of HS Block.)",S11A126P103.pdf
KOLLAM,CHATHANNUR,104,"Panchayath Community Hall, Kotturkonam",S11A126P104.pdf
KOLLAM,CHATHANNUR,105,Devaraja vilasam L .P. S. (Western portion),S11A126P105.pdf
KOLLAM,CHATHANNUR,106,Devaraja vilasam L .P. S. (Eastern portion),S11A126P106.pdf
KOLLAM,CHATHANNUR,107,Bhoothakulam Panchayath Office (Room of Standing Committee Chariman),S11A126P107.pdf
KOLLAM,CHATHANNUR,108,"B R C NO. PMP 1/684, Kottuvankonam",S11A126P108.pdf
KOLLAM,CHATHANNUR,109,"Govt. U. P. S., Kalakkode (Western portion)",S11A126P109.pdf
KOLLAM,CHATHANNUR,110,"Govt. U. P. S., Kalakkode (Middle portion )",S11A126P110.pdf
KOLLAM,CHATHANNUR,111,"Govt. U. P. S., Kalakkode (West portion )",S11A126P111.pdf
KOLLAM,CHATHANNUR,112,"Govt. U. P. S., Kalakkode Eastern portion)",S11A126P112.pdf
KOLLAM,CHATHANNUR,113,"Govt. North L. P. S., Bhoothakulam (Northern portion)",S11A126P113.pdf
KOLLAM,CHATHANNUR,114,"Govt. North L. P. S., Bhoothakulam (Southern portion)",S11A126P114.pdf
KOLLAM,CHATHANNUR,115,"Govt. H. S. S., Bhoothakulam  ( North portion of the new middle Bldg.)",S11A126P115.pdf
KOLLAM,CHATHANNUR,116,Anganavadi Bldg No.154 Mukkada,S11A126P116.pdf
KOLLAM,CHATHANNUR,117,"Govt. H. S. S., Bhoothakulam (Southern Portion of new middle Bldg)",S11A126P117.pdf
KOLLAM,CHATHANNUR,118,GLPS North Bhoothkkulam(Portion of middle Bldg),S11A126P118.pdf
KOLLAM,CHATHANNUR,119,"Bhoothakulam Govt. H. S. S., (Western portion of Higher Secondary Bldg.)",S11A126P119.pdf
KOLLAM,CHATHANNUR,120,Chempakassery H. S. (Main Bldg.),S11A126P120.pdf
KOLLAM,CHATHANNUR,121,Chempakassery H. S. (Main Bldg.),S11A126P121.pdf
KOLLAM,CHATHANNUR,122,"Chempaserry U. P. S., Bhoothakulam (Main Bldg)",S11A126P122.pdf
KOLLAM,CHATHANNUR,123,"Chempaserry L. P. S., Bhoothakulam (Main Bldg)",S11A126P123.pdf
KOLLAM,CHATHANNUR,124,Bhoothakulam South Govt. L. P. S. (North Portion),S11A126P124.pdf
KOLLAM,CHATHANNUR,125,"Chempakasserry Training School, Bhoothakulam",S11A126P125.pdf
KOLLAM,CHATHANNUR,126,"Govt. L. P. S., Aduthala (Southern portion)",S11A126P126.pdf
KOLLAM,CHATHANNUR,127,"Anganavadi Bldg., Reg. No.63, Koorappally.",S11A126P127.pdf
KOLLAM,CHATHANNUR,128,PAKALVEEDU Nadakkal,S11A126P128.pdf
KOLLAM,CHATHANNUR,129,"U. P. S., Kalluvathukkal ( Northern portion of North Bldg.)",S11A126P129.pdf
KOLLAM,CHATHANNUR,130,"U. P. S., Kalluvathukkal (Eastern portion of South Bldg.)",S11A126P130.pdf
KOLLAM,CHATHANNUR,131,"U. P. S., Kalluvathukkal (Southern portion of North Bldg.)",S11A126P131.pdf
KOLLAM,CHATHANNUR,132,"Govt. L. P. S., Kalluvathukkal (Northern portion of West Bldg.)",S11A126P132.pdf
KOLLAM,CHATHANNUR,133,"Govt. L. P. S., Kalluvathukkal (West Portion of Nroth Bldg )",S11A126P133.pdf
KOLLAM,CHATHANNUR,134,"Govt. L. P. S., Kalluvathukkal (Southern portion of West Bldg.)",S11A126P134.pdf
KOLLAM,CHATHANNUR,135,"Sree Vidyadhiraja L. P. S., Elamkulam (Northern portion)",S11A126P135.pdf
KOLLAM,CHATHANNUR,136,"L. P. S., Chenthippil (Northern portion of West Bldg.)",S11A126P136.pdf
KOLLAM,CHATHANNUR,137,"L. P. S., Chenthippil (Southern portion of West Bldg.)",S11A126P137.pdf
KOLLAM,CHATHANNUR,138,"Govt. U. P. S., Velamannoor (Western portion)",S11A126P138.pdf
KOLLAM,CHATHANNUR,139,"Govt. U. P. S., Velamannoor (Eastern portion)",S11A126P139.pdf
KOLLAM,CHATHANNUR,140,"Panchayath H. S., Kalluvathukkal (Southern portion of North Bldg.)",S11A126P140.pdf
KOLLAM,CHATHANNUR,141,"Panchayath H. S., Kalluvathukkal (Northern portion of North Bldg.)",S11A126P141.pdf
KOLLAM,CHATHANNUR,142,"Panchayath H. S., Kalluvathukkal (Southern portion of South Bldg.)",S11A126P142.pdf
KOLLAM,CHATHANNUR,143,"Panchayath H. S.,Kalluvathukkal(Middle portion)",S11A126P143.pdf
KOLLAM,CHATHANNUR,144,"Nandavilasam U. P. S., Kizhakkanela (Eastern portion of main Bldg.)",S11A126P144.pdf
KOLLAM,CHATHANNUR,145,"Nandavilasam U. P. S., Kizhakkanela (Western portion)",S11A126P145.pdf
KOLLAM,CHATHANNUR,146,"Keli Vayanasala, Kizhakkanela",S11A126P146.pdf
KOLLAM,CHATHANNUR,147,"Govt. L. P. S., Karimpaloor (SSA Building) ",S11A126P147.pdf
KOLLAM,CHATHANNUR,148,"Govt. L. P. S., Karimpaloor (Southern Portion of East Building)",S11A126P148.pdf
KOLLAM,CHATHANNUR,149,"Govt. L. P. S., Karimpaloor (Middle portion)",S11A126P149.pdf
KOLLAM,CHATHANNUR,150,"Govt. L. P. S., Karimpaloor (Southern Portion)",S11A126P150.pdf
KOLLAM,CHATHANNUR,151,Kannamthottathu Janardhanan Nair Memorial Devaswam Board U.P.S.Ezhipuram(West Portion),S11A126P151.pdf
KOLLAM,CHATHANNUR,152,Kannamthottathu Janardhanan Nair Memorial Devaswam Board U.P.S.Ezhipuram(East Building North Portion),S11A126P152.pdf
KOLLAM,CHATHANNUR,153,Kannamthottathu Janardhanan Nair Memorial Devaswam Board U.P.S.Ezhipuram(East Portion),S11A126P153.pdf
KOLLAM,CHATHANNUR,154,"Govt. L. P. S., Parippally (East portion)",S11A126P154.pdf
KOLLAM,CHATHANNUR,155,"Amritha Sanskrit H. S. S., Parippally (Western portion of South Bldg.)",S11A126P155.pdf
KOLLAM,CHATHANNUR,156,"Govt. L. P. S., Parippally(Middle portion)",S11A126P156.pdf
KOLLAM,CHATHANNUR,157,"Amritha Sanskrit H. S. S., Parippally ( Eastern portion West New Bldg)",S11A126P157.pdf
KOLLAM,CHATHANNUR,158,"Amritha Sanskrit H. S. S., Parippally( Western portion of North New Bldg.)",S11A126P158.pdf
KOLLAM,CHATHANNUR,159,"Amritha Sanskrit H. S. S., Parippally (Eastern portion of North Bldg.)",S11A126P159.pdf
THIRUVANANTHAPURAM,VARKALA,1,"S N D P Hall Kappil, East Portion",S11A127P1.pdf
THIRUVANANTHAPURAM,VARKALA,2,S N D P Hall Kappil West Portion,S11A127P2.pdf
THIRUVANANTHAPURAM,VARKALA,3,"Edava Muslim UPS, North portion",S11A127P3.pdf
THIRUVANANTHAPURAM,VARKALA,4,"Edava Muslim UPS, East portion",S11A127P4.pdf
THIRUVANANTHAPURAM,VARKALA,5,N S S Karayoga Mandiram Parayil South Portion,S11A127P5.pdf
THIRUVANANTHAPURAM,VARKALA,6,"Govt. High School , Kappil",S11A127P6.pdf
THIRUVANANTHAPURAM,VARKALA,7,NSS Karayogamandiram Parayil (North Portion),S11A127P7.pdf
THIRUVANANTHAPURAM,VARKALA,8,Edava Grama Panchayath Office,S11A127P8.pdf
THIRUVANANTHAPURAM,VARKALA,9,N S S Karayogamandiram Parayil North Portion,S11A127P9.pdf
THIRUVANANTHAPURAM,VARKALA,10,Lekshmi Memorial Lower Primary School East Portion,S11A127P10.pdf
THIRUVANANTHAPURAM,VARKALA,11,Lekshmi Memorial Lower Primary School West Portion,S11A127P11.pdf
THIRUVANANTHAPURAM,VARKALA,12,Lekshmi Memorial LPS North Portion,S11A127P12.pdf
THIRUVANANTHAPURAM,VARKALA,13,N S S Karayogamandiram Venkulam,S11A127P13.pdf
THIRUVANANTHAPURAM,VARKALA,14,N S S Karayogamandiram Venkulam North Portion,S11A127P14.pdf
THIRUVANANTHAPURAM,VARKALA,15,"MRMKMMHSS Edava, South Portion",S11A127P15.pdf
